 time           v(i1)          i(V1)          v(x0.q)       
 0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00 
 4.7568769e-01  7.6082670e-02 -8.9267167e-05  6.2438388e-05 
 4.7768769e-01  6.9866808e-02 -8.2435240e-05  6.2610091e-05 
 4.7968769e-01  6.3639914e-02 -7.5476489e-05  6.2768002e-05 
 4.8168769e-01  5.7402970e-02 -6.8400201e-05  6.2911879e-05 
 4.8368769e-01  5.1156961e-02 -6.1216212e-05  6.3041495e-05 
 4.8568769e-01  4.4902875e-02 -5.3934873e-05  6.3156647e-05 
 4.8768769e-01  3.8641697e-02 -4.6567005e-05  6.3257148e-05 
 4.8968769e-01  3.2374418e-02 -3.9123852e-05  6.3342839e-05 
 4.9168769e-01  2.6102026e-02 -3.1617034e-05  6.3413580e-05 
 4.9368769e-01  1.9825512e-02 -2.4058487e-05  6.3469256e-05 
 4.9568769e-01  1.3545868e-02 -1.6460410e-05  6.3509775e-05 
 4.9768769e-01  7.2640848e-03 -8.8352018e-06  6.3535070e-05 
 4.9968769e-01  9.8115439e-04 -1.1929038e-06  6.3545098e-05 
 5.0168769e-01 -5.3019309e-03  6.4463797e-06  6.3539845e-05 
 5.0368769e-01 -1.1584179e-02  1.4077518e-05  6.3519321e-05 
 5.0568769e-01 -1.7864598e-02  2.1685445e-05  6.3483558e-05 
 5.0768769e-01 -2.4142196e-02  2.9257713e-05  6.3432615e-05 
 5.0968769e-01 -3.0415981e-02  3.6782053e-05  6.3366575e-05 
 5.1168769e-01 -3.6684963e-02  4.4246438e-05  6.3285547e-05 
 5.1368769e-01 -4.2948153e-02  5.1639145e-05  6.3189661e-05 
 5.1568769e-01 -4.9204560e-02  5.8948805e-05  6.3079073e-05 
 5.1768769e-01 -5.5453198e-02  6.6164458e-05  6.2953960e-05 
 5.1968769e-01 -6.1693078e-02  7.3275602e-05  6.2814520e-05 
 5.2168769e-01 -6.7923217e-02  8.0272233e-05  6.2660972e-05 
 5.2368769e-01 -7.4142630e-02  8.7144889e-05  6.2493555e-05 
 5.2568769e-01 -8.0350335e-02  9.3884680e-05  6.2312525e-05 
 5.2768769e-01 -8.6545351e-02  1.0048332e-04  6.2118157e-05 
 5.2968769e-01 -9.2726701e-02  1.0693314e-04  6.1910741e-05 
 5.3168769e-01 -9.8893409e-02  1.1322713e-04  6.1690580e-05 
 5.3368769e-01 -1.0504450e-01  1.1935893e-04  6.1457994e-05 
 5.3568769e-01 -1.1117900e-01  1.2532284e-04  6.1213313e-05 
 5.3768769e-01 -1.1729595e-01  1.3111383e-04  6.0956876e-05 
 5.3968769e-01 -1.2339437e-01  1.3672755e-04  6.0689035e-05 
 5.4168769e-01 -1.2947331e-01  1.4216029e-04  6.0410147e-05 
 5.4368769e-01 -1.3553181e-01  1.4740900e-04  6.0120577e-05 
 5.4568769e-01 -1.4156890e-01  1.5247126e-04  5.9820697e-05 
 5.4768769e-01 -1.4758364e-01  1.5734528e-04  5.9510881e-05 
 5.4968769e-01 -1.5357507e-01  1.6202984e-04  5.9191505e-05 
 5.5168769e-01 -1.5954225e-01  1.6652432e-04  5.8862951e-05 
 5.5368769e-01 -1.6548423e-01  1.7082861e-04  5.8525598e-05 
 5.5568769e-01 -1.7140009e-01  1.7494316e-04  5.8179827e-05 
 5.5768769e-01 -1.7728888e-01  1.7886887e-04  5.7826015e-05 
 5.5968769e-01 -1.8314967e-01  1.8260711e-04  5.7464539e-05 
 5.6168769e-01 -1.8898154e-01  1.8615968e-04  5.7095772e-05 
 5.6368769e-01 -1.9478357e-01  1.8952876e-04  5.6720083e-05 
 5.6568769e-01 -2.0055484e-01  1.9271690e-04  5.6337838e-05 
 5.6768769e-01 -2.0629444e-01  1.9572695e-04  5.5949394e-05 
 5.6968769e-01 -2.1200146e-01  1.9856209e-04  5.5555105e-05 
 5.7168769e-01 -2.1767501e-01  2.0122574e-04  5.5155317e-05 
 5.7368769e-01 -2.2331418e-01  2.0372154e-04  5.4750370e-05 
 5.7568769e-01 -2.2891809e-01  2.0605337e-04  5.4340595e-05 
 5.7768769e-01 -2.3448585e-01  2.0822525e-04  5.3926316e-05 
 5.7968769e-01 -2.4001658e-01  2.1024135e-04  5.3507850e-05 
 5.8168769e-01 -2.4550941e-01  2.1210596e-04  5.3085502e-05 
 5.8368769e-01 -2.5096347e-01  2.1382349e-04  5.2659573e-05 
 5.8568769e-01 -2.5637791e-01  2.1539838e-04  5.2230351e-05 
 5.8768769e-01 -2.6175185e-01  2.1683516e-04  5.1798117e-05 
 5.8968769e-01 -2.6708447e-01  2.1813835e-04  5.1363144e-05 
 5.9168769e-01 -2.7237490e-01  2.1931252e-04  5.0925693e-05 
 5.9368769e-01 -2.7762233e-01  2.2036221e-04  5.0486018e-05 
 5.9568769e-01 -2.8282592e-01  2.2129195e-04  5.0044364e-05 
 5.9768769e-01 -2.8798484e-01  2.2210622e-04  4.9600966e-05 
 5.9968769e-01 -2.9309829e-01  2.2280948e-04  4.9156050e-05 
 6.0168769e-01 -2.9816545e-01  2.2340611e-04  4.8709835e-05 
 6.0368769e-01 -3.0318554e-01  2.2390042e-04  4.8262528e-05 
 6.0568769e-01 -3.0815774e-01  2.2429665e-04  4.7814331e-05 
 6.0768769e-01 -3.1308128e-01  2.2459896e-04  4.7365435e-05 
 6.0968769e-01 -3.1795539e-01  2.2481141e-04  4.6916025e-05 
 6.1168769e-01 -3.2277928e-01  2.2493796e-04  4.6466276e-05 
 6.1368769e-01 -3.2755221e-01  2.2498248e-04  4.6016355e-05 
 6.1568769e-01 -3.3227341e-01  2.2494872e-04  4.5566424e-05 
 6.1768769e-01 -3.3694214e-01  2.2484034e-04  4.5116635e-05 
 6.1968769e-01 -3.4155766e-01  2.2466086e-04  4.4667134e-05 
 6.2168769e-01 -3.4611925e-01  2.2441373e-04  4.4218059e-05 
 6.2368769e-01 -3.5062618e-01  2.2410224e-04  4.3769543e-05 
 6.2568769e-01 -3.5507775e-01  2.2372961e-04  4.3321711e-05 
 6.2768769e-01 -3.5947324e-01  2.2329892e-04  4.2874683e-05 
 6.2968769e-01 -3.6381197e-01  2.2281314e-04  4.2428571e-05 
 6.3168769e-01 -3.6809324e-01  2.2227513e-04  4.1983482e-05 
 6.3368769e-01 -3.7231639e-01  2.2168766e-04  4.1539520e-05 
 6.3568769e-01 -3.7648075e-01  2.2105336e-04  4.1096779e-05 
 6.3768769e-01 -3.8058566e-01  2.2037477e-04  4.0655350e-05 
 6.3968769e-01 -3.8463047e-01  2.1965433e-04  4.0215321e-05 
 6.4168769e-01 -3.8861454e-01  2.1889436e-04  3.9776773e-05 
 6.4368769e-01 -3.9253724e-01  2.1809710e-04  3.9339781e-05 
 6.4568769e-01 -3.9639796e-01  2.1726468e-04  3.8904419e-05 
 6.4768769e-01 -4.0019608e-01  2.1639913e-04  3.8470756e-05 
 6.4968769e-01 -4.0393101e-01  2.1550241e-04  3.8038854e-05 
 6.5168769e-01 -4.0760215e-01  2.1457637e-04  3.7608775e-05 
 6.5368769e-01 -4.1120893e-01  2.1362279e-04  3.7180576e-05 
 6.5568769e-01 -4.1475077e-01  2.1264334e-04  3.6754310e-05 
 6.5768769e-01 -4.1822712e-01  2.1163964e-04  3.6330027e-05 
 6.5968769e-01 -4.2163742e-01  2.1061322e-04  3.5907774e-05 
 6.6168769e-01 -4.2498114e-01  2.0956553e-04  3.5487595e-05 
 6.6368769e-01 -4.2825776e-01  2.0849796e-04  3.5069532e-05 
 6.6568769e-01 -4.3146674e-01  2.0741180e-04  3.4653622e-05 
 6.6768769e-01 -4.3460760e-01  2.0630832e-04  3.4239902e-05 
 6.6968769e-01 -4.3767982e-01  2.0518869e-04  3.3828405e-05 
 6.7168769e-01 -4.4068293e-01  2.0405404e-04  3.3419162e-05 
 6.7368769e-01 -4.4361645e-01  2.0290542e-04  3.3012203e-05 
 6.7568769e-01 -4.4647992e-01  2.0174384e-04  3.2607554e-05 
 6.7768769e-01 -4.4927288e-01  2.0057025e-04  3.2205239e-05 
 6.7968769e-01 -4.5199490e-01  1.9938555e-04  3.1805284e-05 
 6.8168769e-01 -4.5464554e-01  1.9819059e-04  3.1407708e-05 
 6.8368769e-01 -4.5722439e-01  1.9698617e-04  3.1012531e-05 
 6.8568769e-01 -4.5973104e-01  1.9577305e-04  3.0619772e-05 
