time,v(i1),v(X0.Q),v(X0.x)
4.4228000e-06,1.4754063e+00,1.1217704e-10,7.6031284e-11
4.4328000e-06,1.4762489e+00,1.1293948e-10,7.6504363e-11
4.4428000e-06,1.4770769e+00,1.1370246e-10,7.6978027e-11
4.4528000e-06,1.4778903e+00,1.1446595e-10,7.7452266e-11
4.4628000e-06,1.4786891e+00,1.1522953e-10,7.7927068e-11
4.4728000e-06,1.4794733e+00,1.1599392e-10,7.8402425e-11
4.4828000e-06,1.4802429e+00,1.1675872e-10,7.8878326e-11
4.4928000e-06,1.4809980e+00,1.1752388e-10,7.9354760e-11
4.5028000e-06,1.4817383e+00,1.1828936e-10,7.9831718e-11
4.5128000e-06,1.4824641e+00,1.1905514e-10,8.0309189e-11
4.5228000e-06,1.4831753e+00,1.1982118e-10,8.0787163e-11
4.5328000e-06,1.4838718e+00,1.2058744e-10,8.1265629e-11
4.5428000e-06,1.4845536e+00,1.2135388e-10,8.1744578e-11
4.5528000e-06,1.4852208e+00,1.2212048e-10,8.2223999e-11
4.5628000e-06,1.4858734e+00,1.2288718e-10,8.2703882e-11
4.5728000e-06,1.4865113e+00,1.2365397e-10,8.3184217e-11
4.5828000e-06,1.4871345e+00,1.2442079e-10,8.3664993e-11
4.5928000e-06,1.4877430e+00,1.2518763e-10,8.4146200e-11
4.6028000e-06,1.4883368e+00,1.2595443e-10,8.4627828e-11
4.6128000e-06,1.4889160e+00,1.2672116e-10,8.5109866e-11
4.6228000e-06,1.4894805e+00,1.2748779e-10,8.5592305e-11
4.6328000e-06,1.4900302e+00,1.2825429e-10,8.6075134e-11
4.6428000e-06,1.4905653e+00,1.2902060e-10,8.6558342e-11
4.6528000e-06,1.4910856e+00,1.2978671e-10,8.7041920e-11
4.6628000e-06,1.4915913e+00,1.3055256e-10,8.7525857e-11
4.6728000e-06,1.4920822e+00,1.3131813e-10,8.8010143e-11
4.6828000e-06,1.4925584e+00,1.3208337e-10,8.8494767e-11
4.6928000e-06,1.4930198e+00,1.3284826e-10,8.8979719e-11
4.7028000e-06,1.4934665e+00,1.3361275e-10,8.9464989e-11
4.7128000e-06,1.4938985e+00,1.3437681e-10,8.9950567e-11
4.7228000e-06,1.4943158e+00,1.3514040e-10,9.0436442e-11
4.7328000e-06,1.4947182e+00,1.3590348e-10,9.0922604e-11
4.7428000e-06,1.4951060e+00,1.3666602e-10,9.1409043e-11
4.7528000e-06,1.4954789e+00,1.3742797e-10,9.1895747e-11
4.7628000e-06,1.4958372e+00,1.3818931e-10,9.2382708e-11
4.7728000e-06,1.4961806e+00,1.3895000e-10,9.2869914e-11
4.7828000e-06,1.4965093e+00,1.3970999e-10,9.3357356e-11
4.7928000e-06,1.4968232e+00,1.4046925e-10,9.3845022e-11
4.8028000e-06,1.4971224e+00,1.4122775e-10,9.4332903e-11
4.8128000e-06,1.4974067e+00,1.4198545e-10,9.4820988e-11
4.8228000e-06,1.4976763e+00,1.4274230e-10,9.5309267e-11
4.8328000e-06,1.4979311e+00,1.4349828e-10,9.5797730e-11
4.8428000e-06,1.4981712e+00,1.4425334e-10,9.6286366e-11
4.8528000e-06,1.4983964e+00,1.4500745e-10,9.6775164e-11
4.8628000e-06,1.4986068e+00,1.4576057e-10,9.7264115e-11
4.8728000e-06,1.4988025e+00,1.4651266e-10,9.7753209e-11
4.8828000e-06,1.4989834e+00,1.4726368e-10,9.8242434e-11
4.8928000e-06,1.4991494e+00,1.4801361e-10,9.8731780e-11
4.9028000e-06,1.4993007e+00,1.4876240e-10,9.9221238e-11
4.9128000e-06,1.4994372e+00,1.4951001e-10,9.9710796e-11
4.9140500e-06,1.4994532e+00,1.4960342e-10,9.9771998e-11
4.9165500e-06,1.4994845e+00,1.4979011e-10,9.9894405e-11
4.9215500e-06,1.4995445e+00,1.4997966e-10,1.0001681e-10
4.9315500e-06,1.4996532e+00,1.4999054e-10,1.0001681e-10
4.9415500e-06,1.4997471e+00,1.4999993e-10,1.0001682e-10
4.9515500e-06,1.4998262e+00,1.5000784e-10,1.0001682e-10
4.9615500e-06,1.4998906e+00,1.5001428e-10,1.0001682e-10
4.9715500e-06,1.4999401e+00,1.5001923e-10,1.0001682e-10
4.9815500e-06,1.4999748e+00,1.5002270e-10,1.0001682e-10
4.9915500e-06,1.4999947e+00,1.5002469e-10,1.0001682e-10
5.0015500e-06,1.4999998e+00,1.5002520e-10,1.0001682e-10
5.0115500e-06,1.4999901e+00,1.5002424e-10,1.0001682e-10
5.0215500e-06,1.4999656e+00,1.5002178e-10,1.0001682e-10
5.0315500e-06,1.4999263e+00,1.5001785e-10,1.0001682e-10
5.0415500e-06,1.4998722e+00,1.5001244e-10,1.0001682e-10
5.0515500e-06,1.4998033e+00,1.5000555e-10,1.0001682e-10
5.0615500e-06,1.4997196e+00,1.4999718e-10,1.0001682e-10
5.0715500e-06,1.4996211e+00,1.4998732e-10,1.0001682e-10
5.0815500e-06,1.4995078e+00,1.4997599e-10,1.0001682e-10
5.0915500e-06,1.4993796e+00,1.4996318e-10,1.0001682e-10
5.1015500e-06,1.4992367e+00,1.4994888e-10,1.0001682e-10
5.1115500e-06,1.4990790e+00,1.4993311e-10,1.0001682e-10
5.1215500e-06,1.4989065e+00,1.4991585e-10,1.0001682e-10
5.1315500e-06,1.4987192e+00,1.4989712e-10,1.0001682e-10
5.1415500e-06,1.4985171e+00,1.4987691e-10,1.0001682e-10
5.1515500e-06,1.4983002e+00,1.4985522e-10,1.0001682e-10
5.1615500e-06,1.4980686e+00,1.4983205e-10,1.0001682e-10
5.1715500e-06,1.4978221e+00,1.4980740e-10,1.0001682e-10
5.1815500e-06,1.4975609e+00,1.4978127e-10,1.0001682e-10
5.1915500e-06,1.4972848e+00,1.4975366e-10,1.0001682e-10
5.2015500e-06,1.4969941e+00,1.4972458e-10,1.0001682e-10
5.2115500e-06,1.4966885e+00,1.4969402e-10,1.0001682e-10
5.2215500e-06,1.4963681e+00,1.4966198e-10,1.0001682e-10
5.2315500e-06,1.4960330e+00,1.4962846e-10,1.0001682e-10
5.2415500e-06,1.4956832e+00,1.4959347e-10,1.0001682e-10
5.2515500e-06,1.4953185e+00,1.4955700e-10,1.0001682e-10
5.2615500e-06,1.4949391e+00,1.4951905e-10,1.0001682e-10
5.2715500e-06,1.4945450e+00,1.4947963e-10,1.0001682e-10
5.2815500e-06,1.4941361e+00,1.4943873e-10,1.0001682e-10
5.2915500e-06,1.4937124e+00,1.4939636e-10,1.0001682e-10
5.3015500e-06,1.4932740e+00,1.4935251e-10,1.0001682e-10
5.3115500e-06,1.4928209e+00,1.4930719e-10,1.0001682e-10
5.3215500e-06,1.4923530e+00,1.4926040e-10,1.0001682e-10
5.3315500e-06,1.4918705e+00,1.4921213e-10,1.0001682e-10
5.3415500e-06,1.4913731e+00,1.4916239e-10,1.0001682e-10
5.3515500e-06,1.4908611e+00,1.4911118e-10,1.0001682e-10
5.3615500e-06,1.4903344e+00,1.4905850e-10,1.0001682e-10
5.3715500e-06,1.4897929e+00,1.4900434e-10,1.0001682e-10
5.3815500e-06,1.4892367e+00,1.4894872e-10,1.0001682e-10
5.3915500e-06,1.4886659e+00,1.4889162e-10,1.0001682e-10
5.4015500e-06,1.4880803e+00,1.4883306e-10,1.0001682e-10
5.4115500e-06,1.4874801e+00,1.4877302e-10,1.0001682e-10
5.4215500e-06,1.4868652e+00,1.4871152e-10,1.0001682e-10
5.4315500e-06,1.4862356e+00,1.4864855e-10,1.0001682e-10
5.4415500e-06,1.4855913e+00,1.4858411e-10,1.0001682e-10
5.4515500e-06,1.4849324e+00,1.4851821e-10,1.0001682e-10
5.4615500e-06,1.4842588e+00,1.4845084e-10,1.0001682e-10
5.4715500e-06,1.4835706e+00,1.4838201e-10,1.0001682e-10
5.4815500e-06,1.4828677e+00,1.4831171e-10,1.0001682e-10
5.4915500e-06,1.4821502e+00,1.4823995e-10,1.0001682e-10
5.5015500e-06,1.4814181e+00,1.4816672e-10,1.0001682e-10
5.5115500e-06,1.4806713e+00,1.4809203e-10,1.0001682e-10
5.5215500e-06,1.4799099e+00,1.4801588e-10,1.0001682e-10
5.5315500e-06,1.4791340e+00,1.4793827e-10,1.0001682e-10
5.5415500e-06,1.4783434e+00,1.4785920e-10,1.0001682e-10
5.5515500e-06,1.4775382e+00,1.4777867e-10,1.0001682e-10
5.5615500e-06,1.4767185e+00,1.4769668e-10,1.0001682e-10
5.5715500e-06,1.4758842e+00,1.4761324e-10,1.0001682e-10
5.5815500e-06,1.4750353e+00,1.4752833e-10,1.0001682e-10
5.5915500e-06,1.4741718e+00,1.4744197e-10,1.0001682e-10
5.6015500e-06,1.4732938e+00,1.4735416e-10,1.0001682e-10
5.6115500e-06,1.4724013e+00,1.4726489e-10,1.0001682e-10
5.6215500e-06,1.4714942e+00,1.4717417e-10,1.0001682e-10
5.6315500e-06,1.4705726e+00,1.4708199e-10,1.0001682e-10
5.6415500e-06,1.4696365e+00,1.4698837e-10,1.0001682e-10
5.6515500e-06,1.4686859e+00,1.4689329e-10,1.0001682e-10
5.6615500e-06,1.4677208e+00,1.4679676e-10,1.0001682e-10
5.6715500e-06,1.4667412e+00,1.4669879e-10,1.0001682e-10
5.6815500e-06,1.4657472e+00,1.4659936e-10,1.0001682e-10
5.6915500e-06,1.4647386e+00,1.4649849e-10,1.0001682e-10
5.7015500e-06,1.4637156e+00,1.4639618e-10,1.0001682e-10
5.7115500e-06,1.4626782e+00,1.4629242e-10,1.0001682e-10
5.7215500e-06,1.4616263e+00,1.4618721e-10,1.0001682e-10
5.7315500e-06,1.4605600e+00,1.4608056e-10,1.0001682e-10
5.7415500e-06,1.4594793e+00,1.4597248e-10,1.0001682e-10
5.7515500e-06,1.4583842e+00,1.4586295e-10,1.0001682e-10
5.7615500e-06,1.4572747e+00,1.4575198e-10,1.0001682e-10
5.7715500e-06,1.4561508e+00,1.4563957e-10,1.0001682e-10
5.7815500e-06,1.4550125e+00,1.4552572e-10,1.0001682e-10
5.7915500e-06,1.4538599e+00,1.4541044e-10,1.0001682e-10
5.8015500e-06,1.4526929e+00,1.4529372e-10,1.0001682e-10
5.8115500e-06,1.4515116e+00,1.4517557e-10,1.0001682e-10
5.8215500e-06,1.4503160e+00,1.4505599e-10,1.0001682e-10
5.8315500e-06,1.4491060e+00,1.4493497e-10,1.0001682e-10
5.8415500e-06,1.4478818e+00,1.4481253e-10,1.0001682e-10
5.8515500e-06,1.4466432e+00,1.4468865e-10,1.0001682e-10
5.8615500e-06,1.4453904e+00,1.4456335e-10,1.0001682e-10
5.8715500e-06,1.4441233e+00,1.4443662e-10,1.0001682e-10
5.8815500e-06,1.4428420e+00,1.4430846e-10,1.0001682e-10
5.8915500e-06,1.4415464e+00,1.4417888e-10,1.0001682e-10
5.9015500e-06,1.4402366e+00,1.4404788e-10,1.0001682e-10
5.9115500e-06,1.4389126e+00,1.4391545e-10,1.0001682e-10
5.9215500e-06,1.4375743e+00,1.4378161e-10,1.0001682e-10
5.9315500e-06,1.4362219e+00,1.4364635e-10,1.0001682e-10
5.9415500e-06,1.4348553e+00,1.4350966e-10,1.0001682e-10
5.9515500e-06,1.4334746e+00,1.4337157e-10,1.0001682e-10
5.9615500e-06,1.4320797e+00,1.4323205e-10,1.0001682e-10
5.9715500e-06,1.4306707e+00,1.4309113e-10,1.0001682e-10
5.9815500e-06,1.4292475e+00,1.4294879e-10,1.0001682e-10
5.9915500e-06,1.4278102e+00,1.4280504e-10,1.0001682e-10
6.0015500e-06,1.4263589e+00,1.4265988e-10,1.0001682e-10
6.0115500e-06,1.4248935e+00,1.4251331e-10,1.0001682e-10
6.0215500e-06,1.4234140e+00,1.4236534e-10,1.0001682e-10
6.0315500e-06,1.4219204e+00,1.4221596e-10,1.0001682e-10
6.0415500e-06,1.4204129e+00,1.4206517e-10,1.0001682e-10
6.0515500e-06,1.4188913e+00,1.4191299e-10,1.0001682e-10
6.0615500e-06,1.4173557e+00,1.4175940e-10,1.0001682e-10
6.0715500e-06,1.4158061e+00,1.4160442e-10,1.0001682e-10
6.0815500e-06,1.4142425e+00,1.4144804e-10,1.0001682e-10
6.0915500e-06,1.4126650e+00,1.4129026e-10,1.0001682e-10
6.1015500e-06,1.4110736e+00,1.4113109e-10,1.0001682e-10
6.1115500e-06,1.4094682e+00,1.4097052e-10,1.0001682e-10
6.1215500e-06,1.4078489e+00,1.4080857e-10,1.0001682e-10
6.1315500e-06,1.4062157e+00,1.4064522e-10,1.0001682e-10
6.1415500e-06,1.4045686e+00,1.4048048e-10,1.0001682e-10
6.1515500e-06,1.4029077e+00,1.4031436e-10,1.0001682e-10
6.1615500e-06,1.4012329e+00,1.4014686e-10,1.0001682e-10
6.1715500e-06,1.3995443e+00,1.3997797e-10,1.0001682e-10
6.1815500e-06,1.3978419e+00,1.3980770e-10,1.0001682e-10
6.1915500e-06,1.3961257e+00,1.3963605e-10,1.0001682e-10
6.2015500e-06,1.3943957e+00,1.3946302e-10,1.0001682e-10
6.2115500e-06,1.3926519e+00,1.3928861e-10,1.0001682e-10
6.2215500e-06,1.3908944e+00,1.3911283e-10,1.0001682e-10
6.2315500e-06,1.3891232e+00,1.3893568e-10,1.0001682e-10
6.2415500e-06,1.3873382e+00,1.3875716e-10,1.0001682e-10
6.2515500e-06,1.3855396e+00,1.3857726e-10,1.0001682e-10
6.2615500e-06,1.3837273e+00,1.3839600e-10,1.0001682e-10
6.2715500e-06,1.3819013e+00,1.3821338e-10,1.0001682e-10
6.2815500e-06,1.3800617e+00,1.3802938e-10,1.0001682e-10
6.2915500e-06,1.3782085e+00,1.3784403e-10,1.0001682e-10
6.3015500e-06,1.3763417e+00,1.3765732e-10,1.0001682e-10
6.3115500e-06,1.3744613e+00,1.3746924e-10,1.0001682e-10
6.3215500e-06,1.3725673e+00,1.3727981e-10,1.0001682e-10
6.3315500e-06,1.3706598e+00,1.3708903e-10,1.0001682e-10
6.3415500e-06,1.3687387e+00,1.3689689e-10,1.0001682e-10
6.3515500e-06,1.3668042e+00,1.3670340e-10,1.0001682e-10
6.3615500e-06,1.3648561e+00,1.3650857e-10,1.0001682e-10
6.3715500e-06,1.3628946e+00,1.3631238e-10,1.0001682e-10
6.3815500e-06,1.3609196e+00,1.3611485e-10,1.0001682e-10
6.3915500e-06,1.3589312e+00,1.3591598e-10,1.0001682e-10
6.4015500e-06,1.3569294e+00,1.3571576e-10,1.0001682e-10
6.4115500e-06,1.3549142e+00,1.3551421e-10,1.0001682e-10
6.4215500e-06,1.3528856e+00,1.3531132e-10,1.0001682e-10
6.4315500e-06,1.3508437e+00,1.3510709e-10,1.0001682e-10
6.4415500e-06,1.3487884e+00,1.3490153e-10,1.0001682e-10
6.4515500e-06,1.3467199e+00,1.3469464e-10,1.0001682e-10
6.4615500e-06,1.3446380e+00,1.3448641e-10,1.0001682e-10
6.4715500e-06,1.3425429e+00,1.3427687e-10,1.0001682e-10
6.4815500e-06,1.3404345e+00,1.3406599e-10,1.0001682e-10
6.4915500e-06,1.3383129e+00,1.3385379e-10,1.0001682e-10
6.5015500e-06,1.3361780e+00,1.3364027e-10,1.0001682e-10
6.5115500e-06,1.3340300e+00,1.3342544e-10,1.0001682e-10
6.5215500e-06,1.3318688e+00,1.3320928e-10,1.0001682e-10
6.5315500e-06,1.3296945e+00,1.3299181e-10,1.0001682e-10
6.5415500e-06,1.3275071e+00,1.3277303e-10,1.0001682e-10
6.5515500e-06,1.3253065e+00,1.3255294e-10,1.0001682e-10
6.5615500e-06,1.3230929e+00,1.3233154e-10,1.0001682e-10
6.5715500e-06,1.3208662e+00,1.3210883e-10,1.0001682e-10
6.5815500e-06,1.3186265e+00,1.3188482e-10,1.0001682e-10
6.5915500e-06,1.3163737e+00,1.3165951e-10,1.0001682e-10
6.6015500e-06,1.3141080e+00,1.3143290e-10,1.0001682e-10
6.6115500e-06,1.3118293e+00,1.3120499e-10,1.0001682e-10
6.6215500e-06,1.3095376e+00,1.3097579e-10,1.0001682e-10
6.6315500e-06,1.3072331e+00,1.3074529e-10,1.0001682e-10
6.6415500e-06,1.3049156e+00,1.3051351e-10,1.0001682e-10
6.6515500e-06,1.3025852e+00,1.3028043e-10,1.0001682e-10
6.6615500e-06,1.3002420e+00,1.3004607e-10,1.0001682e-10
6.6715500e-06,1.2978860e+00,1.2981043e-10,1.0001682e-10
6.6815500e-06,1.2955171e+00,1.2957350e-10,1.0001682e-10
6.6915500e-06,1.2931355e+00,1.2933530e-10,1.0001682e-10
6.7015500e-06,1.2907411e+00,1.2909582e-10,1.0001682e-10
6.7115500e-06,1.2883339e+00,1.2885506e-10,1.0001682e-10
6.7215500e-06,1.2859141e+00,1.2861304e-10,1.0001682e-10
6.7315500e-06,1.2834815e+00,1.2836974e-10,1.0001682e-10
6.7415500e-06,1.2810363e+00,1.2812518e-10,1.0001682e-10
6.7515500e-06,1.2785785e+00,1.2787935e-10,1.0001682e-10
6.7615500e-06,1.2761080e+00,1.2763226e-10,1.0001682e-10
6.7715500e-06,1.2736249e+00,1.2738391e-10,1.0001682e-10
6.7815500e-06,1.2711293e+00,1.2713430e-10,1.0001682e-10
6.7915500e-06,1.2686211e+00,1.2688344e-10,1.0001682e-10
6.8015500e-06,1.2661004e+00,1.2663133e-10,1.0001682e-10
6.8115500e-06,1.2635672e+00,1.2637797e-10,1.0001682e-10
6.8215500e-06,1.2610215e+00,1.2612336e-10,1.0001682e-10
6.8315500e-06,1.2584634e+00,1.2586750e-10,1.0001682e-10
6.8415500e-06,1.2558928e+00,1.2561040e-10,1.0001682e-10
6.8515500e-06,1.2533099e+00,1.2535207e-10,1.0001682e-10
6.8615500e-06,1.2507146e+00,1.2509249e-10,1.0001682e-10
6.8715500e-06,1.2481069e+00,1.2483168e-10,1.0001682e-10
6.8815500e-06,1.2454869e+00,1.2456964e-10,1.0001682e-10
6.8915500e-06,1.2428547e+00,1.2430637e-10,1.0001682e-10
6.9015500e-06,1.2402102e+00,1.2404188e-10,1.0001682e-10
6.9115500e-06,1.2375534e+00,1.2377615e-10,1.0001682e-10
6.9215500e-06,1.2348844e+00,1.2350921e-10,1.0001682e-10
6.9315500e-06,1.2322032e+00,1.2324105e-10,1.0001682e-10
6.9415500e-06,1.2295099e+00,1.2297167e-10,1.0001682e-10
6.9515500e-06,1.2268044e+00,1.2270108e-10,1.0001682e-10
6.9615500e-06,1.2240869e+00,1.2242927e-10,1.0001682e-10
6.9715500e-06,1.2213572e+00,1.2215626e-10,1.0001682e-10
6.9815500e-06,1.2186155e+00,1.2188205e-10,1.0001682e-10
6.9915500e-06,1.2158618e+00,1.2160663e-10,1.0001682e-10
7.0015500e-06,1.2130960e+00,1.2133001e-10,1.0001682e-10
7.0115500e-06,1.2103183e+00,1.2105219e-10,1.0001682e-10
7.0215500e-06,1.2075287e+00,1.2077317e-10,1.0001682e-10
7.0315500e-06,1.2047271e+00,1.2049297e-10,1.0001682e-10
7.0415500e-06,1.2019136e+00,1.2021158e-10,1.0001682e-10
7.0515500e-06,1.1990883e+00,1.1992900e-10,1.0001682e-10
7.0615500e-06,1.1962511e+00,1.1964523e-10,1.0001682e-10
7.0715500e-06,1.1934022e+00,1.1936029e-10,1.0001682e-10
7.0815500e-06,1.1905414e+00,1.1907417e-10,1.0001682e-10
7.0915500e-06,1.1876689e+00,1.1878687e-10,1.0001682e-10
7.1015500e-06,1.1847847e+00,1.1849840e-10,1.0001682e-10
7.1115500e-06,1.1818888e+00,1.1820876e-10,1.0001682e-10
7.1215500e-06,1.1789812e+00,1.1791795e-10,1.0001682e-10
7.1315500e-06,1.1760620e+00,1.1762598e-10,1.0001682e-10
7.1415500e-06,1.1731312e+00,1.1733285e-10,1.0001682e-10
7.1515500e-06,1.1701888e+00,1.1703856e-10,1.0001682e-10
7.1615500e-06,1.1672348e+00,1.1674312e-10,1.0001682e-10
7.1715500e-06,1.1642694e+00,1.1644652e-10,1.0001682e-10
7.1815500e-06,1.1612924e+00,1.1614877e-10,1.0001682e-10
7.1915500e-06,1.1583040e+00,1.1584988e-10,1.0001682e-10
7.2015500e-06,1.1553041e+00,1.1554985e-10,1.0001682e-10
7.2115500e-06,1.1522929e+00,1.1524867e-10,1.0001682e-10
7.2215500e-06,1.1492703e+00,1.1494636e-10,1.0001682e-10
7.2315500e-06,1.1462363e+00,1.1464291e-10,1.0001682e-10
7.2415500e-06,1.1431910e+00,1.1433833e-10,1.0001682e-10
7.2515500e-06,1.1401344e+00,1.1403262e-10,1.0001682e-10
7.2615500e-06,1.1370666e+00,1.1372579e-10,1.0001682e-10
7.2715500e-06,1.1339876e+00,1.1341783e-10,1.0001682e-10
7.2815500e-06,1.1308974e+00,1.1310876e-10,1.0001682e-10
7.2915500e-06,1.1277960e+00,1.1279857e-10,1.0001682e-10
7.3015500e-06,1.1246834e+00,1.1248726e-10,1.0001682e-10
7.3115500e-06,1.1215598e+00,1.1217485e-10,1.0001682e-10
7.3215500e-06,1.1184251e+00,1.1186132e-10,1.0001682e-10
7.3315500e-06,1.1152794e+00,1.1154670e-10,1.0001682e-10
7.3415500e-06,1.1121226e+00,1.1123097e-10,1.0001682e-10
7.3515500e-06,1.1089549e+00,1.1091415e-10,1.0001682e-10
7.3615500e-06,1.1057763e+00,1.1059623e-10,1.0001682e-10
7.3715500e-06,1.1025867e+00,1.1027721e-10,1.0001682e-10
7.3815500e-06,1.0993862e+00,1.0995712e-10,1.0001682e-10
7.3915500e-06,1.0961749e+00,1.0963593e-10,1.0001682e-10
7.4015500e-06,1.0929528e+00,1.0931366e-10,1.0001682e-10
7.4115500e-06,1.0897199e+00,1.0899032e-10,1.0001682e-10
7.4215500e-06,1.0864762e+00,1.0866590e-10,1.0001682e-10
7.4315500e-06,1.0832218e+00,1.0834040e-10,1.0001682e-10
7.4415500e-06,1.0799568e+00,1.0801384e-10,1.0001682e-10
7.4515500e-06,1.0766810e+00,1.0768621e-10,1.0001682e-10
7.4615500e-06,1.0733946e+00,1.0735752e-10,1.0001682e-10
7.4715500e-06,1.0700977e+00,1.0702777e-10,1.0001682e-10
7.4815500e-06,1.0667902e+00,1.0669696e-10,1.0001682e-10
7.4915500e-06,1.0634721e+00,1.0636510e-10,1.0001682e-10
7.5015500e-06,1.0601436e+00,1.0603219e-10,1.0001682e-10
7.5115500e-06,1.0568046e+00,1.0569823e-10,1.0001682e-10
7.5215500e-06,1.0534551e+00,1.0536323e-10,1.0001682e-10
7.5315500e-06,1.0500953e+00,1.0502719e-10,1.0001682e-10
7.5415500e-06,1.0467251e+00,1.0469011e-10,1.0001682e-10
7.5515500e-06,1.0433445e+00,1.0435200e-10,1.0001682e-10
7.5615500e-06,1.0399537e+00,1.0401286e-10,1.0001682e-10
7.5715500e-06,1.0365526e+00,1.0367270e-10,1.0001682e-10
7.5815500e-06,1.0331413e+00,1.0333151e-10,1.0001682e-10
7.5915500e-06,1.0297198e+00,1.0298930e-10,1.0001682e-10
7.6015500e-06,1.0262881e+00,1.0264607e-10,1.0001682e-10
7.6115500e-06,1.0228463e+00,1.0230183e-10,1.0001682e-10
7.6215500e-06,1.0193944e+00,1.0195658e-10,1.0001682e-10
7.6315500e-06,1.0159324e+00,1.0161033e-10,1.0001682e-10
7.6415500e-06,1.0124604e+00,1.0126307e-10,1.0001682e-10
7.6515500e-06,1.0089784e+00,1.0091481e-10,1.0001682e-10
7.6615500e-06,1.0054865e+00,1.0056556e-10,1.0001682e-10
7.6715500e-06,1.0019846e+00,1.0021531e-10,1.0001682e-10
7.6815500e-06,9.9847283e-01,9.9864078e-11,1.0001682e-10
7.6915500e-06,9.9495122e-01,9.9511857e-11,1.0001682e-10
7.7015500e-06,9.9141978e-01,9.9158654e-11,1.0001682e-10
7.7115500e-06,9.8787857e-01,9.8804473e-11,1.0001682e-10
7.7215500e-06,9.8432760e-01,9.8449316e-11,1.0001682e-10
7.7315500e-06,9.8076691e-01,9.8093188e-11,1.0001682e-10
7.7415500e-06,9.7719655e-01,9.7736091e-11,1.0001682e-10
7.7515500e-06,9.7361654e-01,9.7378030e-11,1.0001682e-10
7.7615500e-06,9.7002692e-01,9.7019008e-11,1.0001682e-10
7.7715500e-06,9.6642773e-01,9.6659029e-11,1.0001682e-10
7.7815500e-06,9.6281900e-01,9.6298095e-11,1.0001682e-10
7.7915500e-06,9.5920077e-01,9.5936211e-11,1.0001682e-10
7.8015500e-06,9.5557307e-01,9.5573380e-11,1.0001682e-10
7.8115500e-06,9.5193594e-01,9.5209606e-11,1.0001682e-10
7.8215500e-06,9.4828942e-01,9.4844892e-11,1.0001682e-10
7.8315500e-06,9.4463353e-01,9.4479242e-11,1.0001682e-10
7.8415500e-06,9.4096833e-01,9.4112660e-11,1.0001682e-10
7.8515500e-06,9.3729383e-01,9.3745149e-11,1.0001682e-10
7.8615500e-06,9.3361009e-01,9.3376712e-11,1.0001682e-10
7.8715500e-06,9.2991713e-01,9.3007354e-11,1.0001682e-10
7.8815500e-06,9.2621499e-01,9.2637078e-11,1.0001682e-10
7.8915500e-06,9.2250371e-01,9.2265888e-11,1.0001682e-10
7.9015500e-06,9.1878333e-01,9.1893787e-11,1.0001682e-10
7.9115500e-06,9.1505387e-01,9.1520779e-11,1.0001682e-10
7.9215500e-06,9.1131539e-01,9.1146868e-11,1.0001682e-10
7.9315500e-06,9.0756791e-01,9.0772057e-11,1.0001682e-10
7.9415500e-06,9.0381148e-01,9.0396350e-11,1.0001682e-10
7.9515500e-06,9.0004613e-01,9.0019752e-11,1.0001682e-10
7.9615500e-06,8.9627189e-01,8.9642264e-11,1.0001682e-10
7.9715500e-06,8.9248880e-01,8.9263892e-11,1.0001682e-10
7.9815500e-06,8.8869691e-01,8.8884639e-11,1.0001682e-10
7.9915500e-06,8.8489625e-01,8.8504509e-11,1.0001682e-10
8.0015500e-06,8.8108685e-01,8.8123505e-11,1.0001682e-10
8.0115500e-06,8.7726876e-01,8.7741632e-11,1.0001682e-10
8.0215500e-06,8.7344201e-01,8.7358892e-11,1.0001682e-10
8.0315500e-06,8.6960664e-01,8.6975291e-11,1.0001682e-10
8.0415500e-06,8.6576268e-01,8.6590831e-11,1.0001682e-10
8.0515500e-06,8.6191018e-01,8.6205516e-11,1.0001682e-10
8.0615500e-06,8.5804918e-01,8.5819350e-11,1.0001682e-10
8.0715500e-06,8.5417970e-01,8.5432338e-11,1.0001682e-10
8.0815500e-06,8.5030180e-01,8.5044482e-11,1.0001682e-10
8.0915500e-06,8.4641550e-01,8.4655787e-11,1.0001682e-10
8.1015500e-06,8.4252085e-01,8.4266256e-11,1.0001682e-10
8.1115500e-06,8.3861788e-01,8.3875894e-11,1.0001682e-10
8.1215500e-06,8.3470664e-01,8.3484704e-11,1.0001682e-10
8.1315500e-06,8.3078716e-01,8.3092690e-11,1.0001682e-10
8.1415500e-06,8.2685948e-01,8.2699856e-11,1.0001682e-10
8.1515500e-06,8.2292364e-01,8.2306206e-11,1.0001682e-10
8.1615500e-06,8.1897968e-01,8.1911743e-11,1.0001682e-10
8.1715500e-06,8.1502763e-01,8.1516472e-11,1.0001682e-10
8.1815500e-06,8.1106754e-01,8.1120396e-11,1.0001682e-10
8.1915500e-06,8.0709944e-01,8.0723520e-11,1.0001682e-10
8.2015500e-06,8.0312338e-01,8.0325847e-11,1.0001682e-10
8.2115500e-06,7.9913940e-01,7.9927381e-11,1.0001682e-10
8.2215500e-06,7.9514752e-01,7.9528127e-11,1.0001682e-10
8.2315500e-06,7.9114780e-01,7.9128087e-11,1.0001682e-10
8.2415500e-06,7.8714027e-01,7.8727267e-11,1.0001682e-10
8.2515500e-06,7.8312497e-01,7.8325669e-11,1.0001682e-10
8.2615500e-06,7.7910194e-01,7.7923299e-11,1.0001682e-10
8.2715500e-06,7.7507122e-01,7.7520159e-11,1.0001682e-10
